Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MCO,MCO,MCO,MCO,MCO,MCO
Date,,,,,,
2023-09-11,334.4761657714844,339.760009765625,341.3900146484375,337.760009765625,341.239990234375,521000
2023-09-12,333.9347229003906,339.2099914550781,341.3500061035156,337.19000244140625,337.7099914550781,458200
2023-09-13,337.8627014160156,343.20001220703125,344.2099914550781,338.94000244140625,339.7699890136719,553300
2023-09-14,343.4346923828125,348.8599853515625,350.4599914550781,344.05999755859375,346.2799987792969,557600
2023-09-15,335.8840026855469,341.19000244140625,346.8999938964844,340.9800109863281,343.989990234375,933600
2023-09-18,338.0595397949219,343.3999938964844,344.9700012207031,339.8500061035156,340.5,361200
2023-09-19,335.3917236328125,340.69000244140625,343.6600036621094,338.1400146484375,342.7200012207031,332500
2023-09-20,330.6270446777344,335.8500061035156,342.94000244140625,335.67999267578125,341.7799987792969,371800
2023-09-21,319.2270812988281,324.2699890136719,335.2799987792969,323.92999267578125,333.6600036621094,663500
2023-09-22,319.1778564453125,324.2200012207031,327.6499938964844,323.8599853515625,324.2799987792969,387600
2023-09-25,317.789794921875,322.80999755859375,324.6499938964844,321.7099914550781,323.20001220703125,417100
2023-09-26,310.5245666503906,315.42999267578125,320.7900085449219,315.1199951171875,319.6000061035156,1051700
2023-09-27,309.6188659667969,314.510009765625,319.0199890136719,312.9100036621094,316.67999267578125,951600
2023-09-28,313.5074157714844,318.4599914550781,319.7300109863281,315.1000061035156,315.1000061035156,603500
2023-09-29,311.2530517578125,316.1700134277344,322.239990234375,315.3299865722656,320.92999267578125,730400
2023-10-02,311.30230712890625,316.2200012207031,319.5199890136719,313.70001220703125,313.94000244140625,652200
2023-10-03,303.01318359375,307.79998779296875,315.1000061035156,306.9200134277344,314.3500061035156,537200
2023-10-04,309.5992126464844,314.489990234375,314.9200134277344,307.79998779296875,309.25,896700
2023-10-05,309.10699462890625,313.989990234375,314.8999938964844,311.6000061035156,313.5400085449219,596200
2023-10-06,312.1784362792969,317.1099853515625,318.7200012207031,310.80999755859375,312.1600036621094,643700
2023-10-09,313.4188537597656,318.3699951171875,319.3699951171875,314.6499938964844,315.1499938964844,437700
2023-10-10,316.8644104003906,321.8699951171875,324.739990234375,317.4800109863281,318.0799865722656,845900
2023-10-11,320.4576416015625,325.5199890136719,326.0299987792969,322.760009765625,324.3999938964844,575600
2023-10-12,314.95458984375,319.92999267578125,327.3900146484375,318.1600036621094,327.3900146484375,545100
2023-10-13,312.46392822265625,317.3999938964844,321.20001220703125,314.75,320.2799987792969,453900
2023-10-16,316.4214782714844,321.4200134277344,325.1000061035156,318.6700134277344,320.3299865722656,498000
2023-10-17,316.4017333984375,321.3999938964844,324.8599853515625,318.4200134277344,319.3399963378906,390200
2023-10-18,309.136474609375,314.0199890136719,319.1499938964844,313.9800109863281,318.989990234375,526300
2023-10-19,306.7344055175781,311.5799865722656,316.510009765625,310.4200134277344,314.3800048828125,548700
2023-10-20,304.78521728515625,309.6000061035156,311.6099853515625,307.8299865722656,310.3800048828125,1334900
2023-10-23,304.2438049316406,309.04998779296875,312.739990234375,307.1600036621094,307.17999267578125,708800
2023-10-24,300.85723876953125,305.6099853515625,311.67999267578125,303.05999755859375,310.0,1543100
2023-10-25,309.3727722167969,314.260009765625,324.9599914550781,312.2799987792969,319.0199890136719,1442000
2023-10-26,305.267578125,310.0899963378906,315.2300109863281,310.0,312.1300048828125,832600
2023-10-27,297.27386474609375,301.9700012207031,311.3599853515625,300.9800109863281,310.739990234375,805800
2023-10-30,301.5562744140625,306.32000732421875,307.75,298.8599853515625,304.7799987792969,779000
2023-10-31,303.21014404296875,308.0,309.5199890136719,303.9800109863281,306.2099914550781,730500
2023-11-01,308.0141906738281,312.8800048828125,314.9800109863281,307.2300109863281,308.69000244140625,1000000
2023-11-02,321.74725341796875,326.8299865722656,327.3699951171875,317.5400085449219,318.989990234375,1365200
2023-11-03,326.2658996582031,331.4200134277344,336.1499938964844,329.2300109863281,330.0,950900
2023-11-06,328.25445556640625,333.44000244140625,333.7099914550781,329.7200012207031,331.239990234375,643700
2023-11-07,330.64666748046875,335.8699951171875,338.4800109863281,332.04998779296875,333.9800109863281,655000
2023-11-08,333.4622497558594,338.7300109863281,339.32000732421875,334.7799987792969,335.510009765625,534000
2023-11-09,334.5943298339844,339.8800048828125,343.1400146484375,337.79998779296875,340.0,887500
2023-11-10,339.2113952636719,344.57000732421875,345.0299987792969,338.82000732421875,341.9700012207031,762200
2023-11-13,338.1679382324219,343.510009765625,345.0899963378906,342.1600036621094,342.70001220703125,744000
2023-11-14,345.708740234375,351.1700134277344,353.1600036621094,344.6000061035156,348.2300109863281,1125800
2023-11-15,345.2461242675781,350.70001220703125,353.8999938964844,350.3800048828125,350.760009765625,839400
2023-11-16,348.0714416503906,353.57000732421875,354.7300109863281,352.1700134277344,352.8999938964844,960300
2023-11-17,351.1232604980469,356.6700134277344,357.6600036621094,353.2900085449219,354.5799865722656,865800
2023-11-20,355.494140625,361.1099853515625,361.8800048828125,355.7699890136719,356.4700012207031,1312600
2023-11-21,358.142333984375,363.79998779296875,364.6499938964844,360.80999755859375,361.70001220703125,1006900
2023-11-22,359.641845703125,364.54998779296875,368.6700134277344,363.9599914550781,364.9200134277344,1276500
2023-11-24,357.5010681152344,362.3800048828125,364.9599914550781,361.2200012207031,364.9599914550781,425100
2023-11-27,356.43560791015625,361.29998779296875,362.20001220703125,359.3900146484375,361.3599853515625,800100
2023-11-28,356.3172607421875,361.17999267578125,362.80999755859375,358.489990234375,360.260009765625,727400
2023-11-29,357.0177307128906,361.8900146484375,364.07000732421875,361.4200134277344,363.239990234375,922300
2023-11-30,360.0463562011719,364.9599914550781,365.20001220703125,358.67999267578125,360.42999267578125,1882000
2023-12-01,366.0543518066406,371.04998779296875,371.19000244140625,361.7099914550781,364.0,937600
2023-12-04,368.9054870605469,373.94000244140625,374.3800048828125,368.5,368.760009765625,998200
2023-12-05,370.6023254394531,375.6600036621094,375.8999938964844,369.2200012207031,373.3500061035156,883600
2023-12-06,368.4023132324219,373.42999267578125,378.17999267578125,372.989990234375,376.8900146484375,890700
2023-12-07,367.61309814453125,372.6300048828125,375.7200012207031,371.4599914550781,374.19000244140625,866600
2023-12-08,369.56640625,374.6099853515625,378.32000732421875,369.989990234375,371.989990234375,1282200
2023-12-11,372.5062561035156,377.5899963378906,378.82000732421875,372.0,374.5199890136719,858600
2023-12-12,375.4461975097656,380.57000732421875,380.7099914550781,377.9599914550781,378.3599853515625,813900
2023-12-13,385.5582275390625,390.82000732421875,391.260009765625,380.2099914550781,381.82000732421875,952300
2023-12-14,386.3474426269531,391.6199951171875,396.9100036621094,390.4800109863281,394.7099914550781,855600
2023-12-15,383.8218994140625,389.05999755859375,393.0899963378906,386.6700134277344,393.0899963378906,1182100
2023-12-18,385.72589111328125,390.989990234375,391.54998779296875,387.3500061035156,389.75,665700
2023-12-19,385.2720947265625,390.5299987792969,393.0899963378906,389.3599853515625,390.2900085449219,772400
2023-12-20,377.3009033203125,382.45001220703125,393.6700134277344,381.989990234375,391.1000061035156,894300
2023-12-21,380.93133544921875,386.1300048828125,386.2799987792969,380.94000244140625,383.7900085449219,661000
2023-12-22,382.36181640625,387.5799865722656,389.4599914550781,385.3900146484375,388.6600036621094,477500
2023-12-26,383.09185791015625,388.32000732421875,389.3399963378906,385.6400146484375,386.3800048828125,253300
2023-12-27,384.95635986328125,390.2099914550781,390.9100036621094,386.4599914550781,388.05999755859375,347200
2023-12-28,385.37078857421875,390.6300048828125,392.25,389.79998779296875,390.4100036621094,294100
2023-12-29,385.3016662597656,390.55999755859375,393.45001220703125,388.739990234375,390.6300048828125,578600
2024-01-02,376.6695251464844,381.80999755859375,388.5799865722656,379.6199951171875,386.0299987792969,736100
2024-01-03,370.1781005859375,375.2300109863281,379.9100036621094,373.5799865722656,379.2900085449219,791000
2024-01-04,369.447998046875,374.489990234375,378.5899963378906,374.3299865722656,375.8599853515625,640400
2024-01-05,366.685791015625,371.69000244140625,376.5400085449219,370.3999938964844,374.3399963378906,738400
2024-01-08,370.6417541503906,375.70001220703125,376.6400146484375,372.010009765625,373.0899963378906,846300
2024-01-09,368.04718017578125,373.07000732421875,375.1199951171875,371.3599853515625,372.5,835800
2024-01-10,371.5197448730469,376.5899963378906,376.6700134277344,372.5400085449219,375.05999755859375,698800
2024-01-11,371.7269287109375,376.79998779296875,376.82000732421875,371.0299987792969,376.5,984400
2024-01-12,374.6767272949219,379.7900085449219,380.0,375.8699951171875,379.8500061035156,475000
2024-01-16,376.590576171875,381.7300109863281,381.94000244140625,375.92999267578125,376.5,667700
2024-01-17,376.14666748046875,381.2799987792969,383.70001220703125,379.010009765625,379.010009765625,536200
2024-01-18,378.0408020019531,383.20001220703125,384.45001220703125,379.1000061035156,381.260009765625,500900
2024-01-19,381.63177490234375,386.8399963378906,388.1300048828125,383.3900146484375,385.4599914550781,582200
2024-01-22,383.5555725097656,388.7900085449219,390.44000244140625,387.1000061035156,387.6099853515625,681000
2024-01-23,384.5716552734375,389.82000732421875,390.07000732421875,385.2699890136719,390.07000732421875,434400
2024-01-24,384.6900329589844,389.94000244140625,392.0899963378906,389.5199890136719,391.4800109863281,450300
2024-01-25,387.3142395019531,392.6000061035156,392.7799987792969,389.4599914550781,391.4800109863281,413600
2024-01-26,384.0487976074219,389.2900085449219,392.7300109863281,388.94000244140625,392.3699951171875,417700
2024-01-29,386.00213623046875,391.2699890136719,391.3900146484375,385.6600036621094,388.7200012207031,649100
2024-01-30,391.1716003417969,396.510009765625,397.2699890136719,390.989990234375,392.0,716400
2024-01-31,386.76177978515625,392.0400085449219,399.3599853515625,391.5,397.3699951171875,614600
2024-02-01,397.1203918457031,402.5400085449219,402.5400085449219,390.989990234375,391.989990234375,652600
2024-02-02,394.2200012207031,399.6000061035156,403.1700134277344,394.3399963378906,400.0,682700
2024-02-05,391.6451110839844,396.989990234375,399.30999755859375,393.17999267578125,396.55999755859375,727800
2024-02-06,392.6908264160156,398.04998779296875,398.2799987792969,394.7699890136719,397.57000732421875,401000
2024-02-07,399.3993225097656,404.8500061035156,406.29998779296875,399.3399963378906,401.67999267578125,779400
2024-02-08,392.6415100097656,398.0,400.6199951171875,393.3999938964844,400.2099914550781,720900
2024-02-09,399.7149963378906,405.1700134277344,405.3399963378906,396.1199951171875,398.0,939500
2024-02-12,395.6899108886719,401.0899963378906,407.6199951171875,401.0,407.6000061035156,1026600
2024-02-13,364.2588806152344,369.2300109863281,385.80999755859375,365.760009765625,378.42999267578125,2001900
2024-02-14,361.5459289550781,366.4800109863281,371.6300048828125,363.489990234375,370.0,1422700
2024-02-15,368.21484375,373.239990234375,375.7099914550781,367.9800109863281,367.9800109863281,1262400
2024-02-16,365.7682800292969,370.760009765625,375.5400085449219,368.7900085449219,372.19000244140625,985700
2024-02-20,370.2668762207031,375.32000732421875,376.05999755859375,368.25,369.4599914550781,964900
2024-02-21,370.79962158203125,375.8599853515625,377.0199890136719,371.7699890136719,373.80999755859375,719100
2024-02-22,377.61224365234375,381.8999938964844,384.2300109863281,377.8299865722656,380.4800109863281,790300
2024-02-23,381.1817321777344,385.510009765625,386.5299987792969,382.92999267578125,382.92999267578125,549100
2024-02-26,375.85223388671875,380.1199951171875,387.0,379.8900146484375,385.8699951171875,536700
2024-02-27,373.4297180175781,377.6700134277344,379.7099914550781,375.7200012207031,379.7099914550781,548000
2024-02-28,375.5950927734375,379.8599853515625,381.3800048828125,376.5899963378906,377.1000061035156,538500
2024-02-29,375.16009521484375,379.4200134277344,383.8399963378906,378.3599853515625,380.92999267578125,1690200
2024-03-01,377.75067138671875,382.0400085449219,383.6499938964844,377.510009765625,378.3900146484375,617200
2024-03-04,378.2055358886719,382.5,384.5,377.6199951171875,379.0,795100
2024-03-05,378.2055358886719,382.5,384.8900146484375,380.29998779296875,380.82000732421875,796100
2024-03-06,384.6622009277344,389.0299987792969,389.6099853515625,383.30999755859375,383.30999755859375,816800
2024-03-07,387.18353271484375,391.5799865722656,394.4800109863281,389.1700134277344,392.989990234375,672100
