Price,Adj Close,Close,High,Low,Open,Volume
Ticker,COR,COR,COR,COR,COR,COR
Date,,,,,,
2023-09-11,174.65005493164062,177.72999572753906,179.0,177.25999450683594,178.33999633789062,1045200
2023-09-12,175.3870849609375,178.47999572753906,179.02999877929688,172.41000366210938,176.7899932861328,1024500
2023-09-13,173.6280975341797,176.69000244140625,178.99000549316406,176.0,178.74000549316406,727600
2023-09-14,173.92291259765625,176.99000549316406,178.1999969482422,175.5,177.36000061035156,776900
2023-09-15,175.2003631591797,178.2899932861328,178.94000244140625,175.64999389648438,176.05999755859375,3892300
2023-09-18,175.92755126953125,179.02999877929688,179.10000610351562,177.0,178.52000427246094,1105100
2023-09-19,176.62525939941406,179.74000549316406,180.97999572753906,178.4499969482422,180.52000427246094,1120100
2023-09-20,179.6125946044922,182.77999877929688,184.11000061035156,179.6999969482422,180.47000122070312,1654600
2023-09-21,181.7252960205078,184.92999267578125,185.97000122070312,182.02000427246094,184.1300048828125,1810500
2023-09-22,182.72763061523438,185.9499969482422,186.94000244140625,183.88999938964844,184.17999267578125,1085500
2023-09-25,183.9756317138672,187.22000122070312,187.7899932861328,184.50999450683594,185.0,937800
2023-09-26,182.55075073242188,185.77000427246094,187.8000030517578,185.11000061035156,187.1300048828125,1013600
2023-09-27,181.9513397216797,185.16000366210938,186.25,183.32000732421875,185.75,782400
2023-09-28,179.69119262695312,182.86000061035156,185.5800018310547,182.64999389648438,185.5800018310547,1045800
2023-09-29,176.8512725830078,179.97000122070312,183.05999755859375,179.3300018310547,182.86000061035156,1259500
2023-10-02,175.97666931152344,179.0800018310547,180.8699951171875,178.2100067138672,179.97000122070312,1202700
2023-10-03,177.1460723876953,180.27000427246094,180.99000549316406,178.4600067138672,178.67999267578125,810800
2023-10-04,179.49464416503906,182.66000366210938,183.02999877929688,180.10000610351562,180.38999938964844,1025800
2023-10-05,181.8334197998047,185.0399932861328,185.8800048828125,183.07000732421875,183.61000061035156,1432500
2023-10-06,180.66403198242188,183.85000610351562,185.0500030517578,182.85000610351562,184.72999572753906,1020500
2023-10-09,182.96348571777344,186.19000244140625,186.67999267578125,182.6199951171875,183.60000610351562,891900
2023-10-10,184.71263122558594,187.97000122070312,188.97999572753906,185.0800018310547,185.0800018310547,1290400
2023-10-11,184.7716064453125,188.02999877929688,188.33999633789062,185.0399932861328,187.72999572753906,1166100
2023-10-12,184.319580078125,187.57000732421875,188.9600067138672,187.1300048828125,188.39999389648438,1114000
2023-10-13,185.7051239013672,188.97999572753906,190.22999572753906,187.3000030517578,188.44000244140625,1039600
