Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MPC,MPC,MPC,MPC,MPC,MPC
Date,,,,,,
2023-09-11,147.6445770263672,154.07000732421875,157.99000549316406,152.97999572753906,155.94000244140625,3803000
2023-09-12,149.33114624023438,155.8300018310547,156.72999572753906,153.2899932861328,154.64999389648438,2841200
2023-09-13,148.99574279785156,155.47999572753906,156.50999450683594,153.99000549316406,155.9499969482422,3177200
2023-09-14,149.6761474609375,156.19000244140625,157.72000122070312,155.88999938964844,157.14999389648438,3526400
2023-09-15,147.39540100097656,153.80999755859375,155.80999755859375,153.0399932861328,154.22999572753906,11636400
2023-09-18,149.81991577148438,156.33999633789062,157.8300018310547,155.10000610351562,155.52000427246094,3003600
2023-09-19,145.80462646484375,152.14999389648438,157.64999389648438,150.27999877929688,157.64999389648438,4507700
2023-09-20,146.3029327392578,152.6699981689453,154.67999267578125,151.72000122070312,151.91000366210938,2538500
2023-09-21,148.31536865234375,154.77000427246094,159.5,153.25,155.74000549316406,4152000
2023-09-22,147.0600128173828,153.4600067138672,157.67999267578125,153.19000244140625,155.72000122070312,2809100
2023-09-25,147.7691192626953,154.1999969482422,154.74000549316406,152.24000549316406,152.66000366210938,2123700
2023-09-26,144.72177124023438,151.02000427246094,153.0,150.32000732421875,152.8800048828125,3004800
2023-09-27,146.0729522705078,152.42999267578125,153.60000610351562,151.22999572753906,152.02000427246094,2709800
2023-09-28,147.98956298828125,154.42999267578125,156.17999267578125,151.86000061035156,151.88999938964844,2994700
2023-09-29,145.0283966064453,151.33999633789062,154.6300048828125,150.07000732421875,154.2100067138672,3331200
2023-10-02,143.7634735107422,150.02000427246094,151.60000610351562,148.39999389648438,151.05999755859375,3986700
2023-10-03,141.12815856933594,147.27000427246094,149.4199981689453,144.24000549316406,148.3699951171875,3734100
2023-10-04,135.97250366210938,141.88999938964844,144.94000244140625,139.32000732421875,144.85000610351562,5777700
2023-10-05,136.3462677001953,142.27999877929688,143.72000122070312,139.92999267578125,140.41000366210938,4003700
2023-10-06,137.20870971679688,143.17999267578125,145.5399932861328,141.6999969482422,142.85000610351562,3372000
2023-10-09,140.4573516845703,146.57000732421875,147.07000732421875,143.8699951171875,145.50999450683594,3354000
2023-10-10,142.6997833251953,148.91000366210938,149.42999267578125,145.6199951171875,145.6199951171875,2946300
2023-10-11,142.3260040283203,148.52000427246094,149.35000610351562,146.47000122070312,147.66000366210938,2825100
2023-10-12,141.434814453125,147.58999633789062,149.66000366210938,146.25999450683594,149.35000610351562,2773900
2023-10-13,142.0193634033203,148.1999969482422,150.41000366210938,148.10000610351562,149.42999267578125,2568800
2023-10-16,144.46302795410156,150.75,151.7100067138672,149.02999877929688,149.4199981689453,2406900
2023-10-17,145.0283966064453,151.33999633789062,152.5,150.47000122070312,150.50999450683594,1991400
2023-10-18,147.5679168701172,153.99000549316406,154.3300018310547,151.35000610351562,151.4199981689453,2215700
2023-10-19,146.46585083007812,152.83999633789062,154.3300018310547,152.13999938964844,153.92999267578125,1906500
2023-10-20,144.56842041015625,150.86000061035156,153.77000427246094,150.80999755859375,152.67999267578125,2478900
2023-10-23,143.2172393798828,149.4499969482422,150.97999572753906,147.88999938964844,150.77000427246094,2422700
2023-10-24,142.43145751953125,148.6300048828125,151.38999938964844,148.35000610351562,149.6999969482422,1759100
2023-10-25,141.20484924316406,147.35000610351562,150.2899932861328,147.14999389648438,149.13999938964844,2479500
2023-10-26,141.8852081298828,148.05999755859375,148.4199981689453,144.11000061035156,146.5500030517578,2929200
2023-10-27,139.9111328125,146.0,148.27000427246094,144.55999755859375,147.72999572753906,3524200
2023-10-30,140.73526000976562,146.86000061035156,148.52999877929688,144.50999450683594,146.8800048828125,2949000
2023-10-31,144.9421844482422,151.25,151.97999572753906,144.4600067138672,148.39999389648438,4139700
2023-11-01,148.73703002929688,155.2100067138672,157.63999938964844,151.25,152.42999267578125,4023200
2023-11-02,149.27366638183594,155.77000427246094,159.64999389648438,153.92999267578125,155.22000122070312,3828200
2023-11-03,144.49176025390625,150.77999877929688,155.49000549316406,149.89999389648438,155.4499969482422,3275900
2023-11-06,143.66763305664062,149.9199981689453,152.63999938964844,148.74000549316406,152.0,2427500
2023-11-07,140.064453125,146.16000366210938,148.5800018310547,144.74000549316406,148.3000030517578,2843300
2023-11-08,137.51539611816406,143.5,146.17999267578125,143.08999633789062,145.22999572753906,2949700
2023-11-09,135.88629150390625,141.8000030517578,145.0,141.4199981689453,144.0,2297300
2023-11-10,139.07740783691406,145.1300048828125,145.4199981689453,142.5399932861328,143.39999389648438,2377500
2023-11-13,140.63943481445312,146.75999450683594,147.35000610351562,144.47999572753906,145.07000732421875,2400900
