Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AOS,AOS,AOS,AOS,AOS,AOS
Date,,,,,,
2023-09-11,68.03630828857422,70.51000213623047,70.69999694824219,70.12999725341797,70.62999725341797,547500
2023-09-12,65.87488555908203,68.2699966430664,70.05999755859375,67.91999816894531,70.0,1102900
2023-09-13,64.7652359008789,67.12000274658203,68.19999694824219,66.63999938964844,68.1500015258789,1395600
2023-09-14,65.36347961425781,67.73999786376953,67.95999908447266,66.95999908447266,67.56999969482422,914200
2023-09-15,64.4275131225586,66.7699966430664,67.55000305175781,66.41999816894531,67.38999938964844,1233200
2023-09-18,64.80384063720703,67.16000366210938,67.68000030517578,65.91000366210938,66.87000274658203,1006400
2023-09-19,64.65908813476562,67.01000213623047,67.1500015258789,66.19999694824219,66.87999725341797,684600
2023-09-20,64.02224731445312,66.3499984741211,67.7300033569336,66.2699966430664,67.33999633789062,586100
2023-09-21,62.88364791870117,65.16999816894531,66.05999755859375,65.08999633789062,66.02999877929688,749500
2023-09-22,62.246803283691406,64.51000213623047,65.41999816894531,64.4000015258789,65.20999908447266,1275200
2023-09-25,62.20820617675781,64.47000122070312,64.86000061035156,64.13999938964844,64.37000274658203,1116200
2023-09-26,63.173126220703125,65.47000122070312,65.83000183105469,64.30000305175781,64.30000305175781,1299600
2023-09-27,63.15382385253906,65.44999694824219,66.31999969482422,65.16999816894531,65.91000366210938,1241800
2023-09-28,64.14768981933594,66.4800033569336,67.27999877929688,65.88999938964844,65.98999786376953,882300
2023-09-29,63.809959411621094,66.12999725341797,67.18000030517578,66.01000213623047,66.79000091552734,996500
2023-10-02,63.732784271240234,66.05000305175781,66.81999969482422,65.5199966430664,65.9000015258789,935300
2023-10-03,63.07664108276367,65.37000274658203,66.5,64.94999694824219,65.76000213623047,859800
2023-10-04,63.91611099243164,66.23999786376953,66.37000274658203,64.86000061035156,65.68000030517578,829300
2023-10-05,63.75205993652344,66.06999969482422,66.80999755859375,65.43000030517578,66.31999969482422,1065400
2023-10-06,64.92927551269531,67.29000091552734,67.77999877929688,65.73999786376953,66.0,1137400
2023-10-09,66.22225189208984,68.62999725341797,68.87000274658203,66.44999694824219,66.52999877929688,1077200
2023-10-10,66.83016204833984,69.26000213623047,70.30000305175781,68.94999694824219,69.94000244140625,1289800
2023-10-11,68.59595489501953,71.08999633789062,71.16000366210938,69.19999694824219,69.26000213623047,1189600
2023-10-12,67.47664642333984,69.93000030517578,71.01000213623047,69.25,70.98999786376953,930900
2023-10-13,67.79507446289062,70.26000213623047,70.88999938964844,69.43000030517578,70.25,1235200
2023-10-16,69.37752532958984,71.9000015258789,72.05999755859375,70.51000213623047,70.98999786376953,1238800
2023-10-17,69.31000518798828,71.83000183105469,72.70999908447266,71.12999725341797,71.5199966430664,930600
2023-10-18,66.06787872314453,68.47000122070312,70.94000244140625,68.4000015258789,70.73999786376953,1118300
2023-10-19,64.65908813476562,67.01000213623047,68.68000030517578,66.69000244140625,68.3499984741211,1043300
2023-10-20,64.32137298583984,66.66000366210938,67.51000213623047,66.2699966430664,67.02999877929688,1008500
2023-10-23,64.06084442138672,66.38999938964844,67.25,66.37000274658203,66.58999633789062,846500
2023-10-24,64.30207061767578,66.63999938964844,67.31999969482422,66.05000305175781,66.94000244140625,1100500
2023-10-25,62.9029426574707,65.19000244140625,66.1500015258789,65.08000183105469,65.61000061035156,1630800
2023-10-26,66.695068359375,69.12000274658203,70.12000274658203,65.19999694824219,66.44000244140625,2186400
