Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PAYC,PAYC,PAYC,PAYC,PAYC,PAYC
Date,,,,,,
2023-09-11,281.6712646484375,285.95001220703125,287.6000061035156,283.4100036621094,286.2200012207031,387900
2023-09-12,279.8883361816406,284.1400146484375,286.3599853515625,283.0,283.2900085449219,242300
2023-09-13,275.2192687988281,279.3999938964844,283.6650085449219,277.1300048828125,282.760009765625,554100
2023-09-14,276.1451721191406,280.3399963378906,283.0,279.0950012207031,280.6700134277344,421900
2023-09-15,273.76141357421875,277.9200134277344,280.8399963378906,277.2200012207031,279.25,852900
2023-09-18,271.9686279296875,276.1000061035156,278.1600036621094,274.4100036621094,276.3299865722656,325800
2023-09-19,272.76654052734375,276.9100036621094,277.1000061035156,271.1199951171875,274.1300048828125,372700
2023-09-20,264.462646484375,268.4800109863281,279.18499755859375,268.2799987792969,278.1499938964844,522800
2023-09-21,257.7742614746094,261.69000244140625,266.8999938964844,261.6000061035156,265.0,597000
2023-09-22,253.31204223632812,257.1600036621094,263.5400085449219,256.9100036621094,262.7799987792969,622300
2023-09-25,254.4546661376953,258.32000732421875,259.4200134277344,255.1999969482422,256.0,485700
2023-09-26,249.80532836914062,253.60000610351562,257.33599853515625,252.1199951171875,255.9600067138672,585600
2023-09-27,253.2332305908203,257.0799865722656,258.1000061035156,254.6999969482422,255.39999389648438,636500
2023-09-28,253.60752868652344,257.4599914550781,261.20001220703125,254.7050018310547,256.95001220703125,493600
2023-09-29,255.3904571533203,259.2699890136719,264.6400146484375,258.8299865722656,260.6499938964844,484000
2023-10-02,256.14892578125,260.0400085449219,262.0,256.8800048828125,258.6099853515625,501700
2023-10-03,257.62652587890625,261.5400085449219,262.5899963378906,257.80999755859375,258.7799987792969,593400
2023-10-04,257.2620544433594,261.1700134277344,265.489990234375,257.1600036621094,262.739990234375,497500
2023-10-05,258.6706848144531,262.6000061035156,263.3299865722656,258.44500732421875,261.5899963378906,359200
2023-10-06,266.2357177734375,270.2799987792969,272.375,260.75,260.75,517800
2023-10-09,271.56475830078125,275.69000244140625,276.1400146484375,267.2300109863281,267.2300109863281,330700
2023-10-10,270.88507080078125,275.0,279.9599914550781,274.80999755859375,276.0,387000
2023-10-11,273.9288330078125,278.0899963378906,278.2699890136719,273.9849853515625,275.7799987792969,281500
2023-10-12,264.5217590332031,268.5400085449219,278.2300109863281,268.21099853515625,278.2300109863281,517700
2023-10-13,261.00518798828125,264.9700012207031,271.4949951171875,262.510009765625,268.67999267578125,324600
2023-10-16,266.08795166015625,270.1300048828125,271.7200012207031,261.5299987792969,265.5899963378906,336300
2023-10-17,271.1116943359375,275.2300109863281,275.6700134277344,268.0199890136719,269.0899963378906,484000
2023-10-18,264.2164001464844,268.2300109863281,274.0899963378906,266.9700012207031,272.67999267578125,389700
2023-10-19,261.5272216796875,265.5,272.32501220703125,264.1700134277344,270.0899963378906,365100
2023-10-20,255.2131805419922,259.0899963378906,266.25,256.4800109863281,264.8599853515625,420300
2023-10-23,253.79469299316406,257.6499938964844,262.20001220703125,254.8249969482422,257.4599914550781,367800
2023-10-24,257.537841796875,261.45001220703125,264.7030029296875,256.8999938964844,259.57000732421875,282800
2023-10-25,244.36788940429688,248.0800018310547,258.17999267578125,248.0,258.1400146484375,445500
2023-10-26,241.27488708496094,244.94000244140625,253.3300018310547,242.64999389648438,250.6699981689453,471000
2023-10-27,236.7436981201172,240.33999633789062,246.0,238.1750030517578,245.8000030517578,570200
2023-10-30,236.4678955078125,240.05999755859375,242.27999877929688,236.8699951171875,241.0,846800
2023-10-31,241.30445861816406,244.97000122070312,247.4199981689453,239.00999450683594,241.6199951171875,1837900
2023-11-01,148.43521118164062,150.69000244140625,159.0,146.8800048828125,152.5500030517578,11068400
2023-11-02,160.22607421875,162.66000366210938,162.9199981689453,146.14999389648438,152.2100067138672,5212800
2023-11-03,156.64056396484375,159.02000427246094,165.4499969482422,156.0500030517578,163.05999755859375,3408700
2023-11-06,158.48255920410156,160.88999938964844,164.0399932861328,154.5500030517578,161.36000061035156,2966800
2023-11-07,165.3285369873047,167.83999633789062,169.4600067138672,162.0,162.6199951171875,1477700
2023-11-08,165.01336669921875,167.52000427246094,170.6300048828125,165.38999938964844,167.60000610351562,943400
2023-11-09,165.24972534179688,167.75999450683594,170.89999389648438,166.6199951171875,169.3000030517578,1013700
2023-11-10,168.59889221191406,171.16000366210938,171.61000061035156,165.1999969482422,166.0800018310547,1015300
2023-11-13,169.4263153076172,172.0,172.44000244140625,169.25,169.83999633789062,908900
2023-11-14,173.6422882080078,176.27999877929688,180.35000610351562,174.11000061035156,174.83999633789062,1211100
2023-11-15,174.4598388671875,177.11000061035156,182.9949951171875,176.9199981689453,177.9499969482422,1128200
2023-11-16,171.05160522460938,173.64999389648438,178.97999572753906,172.75,177.47999572753906,953700
2023-11-17,174.84402465820312,177.5,177.89999389648438,173.26499938964844,175.02999877929688,1356100
2023-11-20,179.71009826660156,182.44000244140625,184.52999877929688,176.33999633789062,177.89999389648438,1036700
2023-11-21,175.45472717285156,178.1199951171875,182.14999389648438,177.77999877929688,180.66000366210938,679200
2023-11-22,174.84402465820312,177.5,180.39999389648438,177.4600067138672,179.91000366210938,773300
2023-11-24,176.19143676757812,178.49000549316406,179.0399932861328,176.35000610351562,177.14999389648438,501800
2023-11-27,173.84207153320312,176.11000061035156,179.0500030517578,175.77999877929688,177.42999267578125,750400
2023-11-28,175.96438598632812,178.25999450683594,178.6300048828125,174.75,175.6199951171875,600900
2023-11-29,178.95538330078125,181.2899932861328,184.6199951171875,180.39999389648438,180.50999450683594,800000
2023-11-30,179.32061767578125,181.66000366210938,183.3000030517578,177.89999389648438,183.3000030517578,1371900
2023-12-01,183.35794067382812,185.75,185.86000061035156,181.02999877929688,181.82000732421875,1290300
2023-12-04,183.8021240234375,186.1999969482422,186.77000427246094,182.66000366210938,184.25,727800
2023-12-05,179.7747039794922,182.1199951171875,185.5,180.4199981689453,185.13999938964844,744700
2023-12-06,183.12100219726562,185.50999450683594,186.85000610351562,181.6300048828125,183.52000427246094,890500
2023-12-07,182.87425231933594,185.25999450683594,188.3000030517578,182.5050048828125,185.0,998600
2023-12-08,184.1674041748047,186.57000732421875,190.76499938964844,183.6199951171875,183.97999572753906,1062200
2023-12-11,186.79312133789062,189.22999572753906,191.75,186.11000061035156,186.11000061035156,812500
2023-12-12,187.00039672851562,189.44000244140625,194.5749969482422,186.32400512695312,189.55999755859375,811500
2023-12-13,195.59823608398438,198.14999389648438,198.3300018310547,187.34500122070312,189.5500030517578,1019100
2023-12-14,201.086669921875,203.7100067138672,207.36000061035156,199.27999877929688,201.86000061035156,1081100
2023-12-15,200.15875244140625,202.77000427246094,204.36000061035156,199.9149932861328,203.0,1416100
2023-12-18,200.997802734375,203.6199951171875,204.8000030517578,200.00999450683594,203.58999633789062,668500
2023-12-19,205.3016815185547,207.97999572753906,208.63999938964844,204.75,205.0,711100
2023-12-20,201.40255737304688,204.02999877929688,209.6199951171875,203.19000244140625,206.77000427246094,750300
2023-12-21,203.939453125,206.60000610351562,207.49000549316406,202.35000610351562,205.58999633789062,744300
2023-12-22,202.9523162841797,205.60000610351562,208.93499755859375,204.47000122070312,208.08999633789062,495100
2023-12-26,203.66305541992188,206.32000732421875,206.72999572753906,204.0399932861328,206.0,487900
2023-12-27,203.04116821289062,205.69000244140625,207.34500122070312,204.77000427246094,206.19000244140625,432900
2023-12-28,204.88706970214844,207.55999755859375,207.7550048828125,205.07000732421875,205.42999267578125,583600
2023-12-29,204.05789184570312,206.72000122070312,208.36500549316406,205.5399932861328,207.0,522800
2024-01-02,201.96519470214844,204.60000610351562,207.8800048828125,203.6199951171875,204.97000122070312,990100
2024-01-03,191.94590759277344,194.4499969482422,202.4250030517578,193.74000549316406,201.57000732421875,831800
