Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DAL,DAL,DAL,DAL,DAL,DAL
Date,,,,,,
2023-09-11,39.93589782714844,40.84000015258789,41.189998626708984,40.72999954223633,41.099998474121094,6422500
2023-09-12,39.78921127319336,40.689998626708984,41.25,40.599998474121094,40.90999984741211,6840000
2023-09-13,38.67445755004883,39.54999923706055,40.099998474121094,39.279998779296875,39.5,11263000
2023-09-14,38.459327697753906,39.33000183105469,40.279998779296875,38.93000030517578,40.20000076293945,13190400
2023-09-15,39.01670837402344,39.900001525878906,40.11000061035156,39.11000061035156,39.29999923706055,9842300
2023-09-18,38.0290641784668,38.88999938964844,39.83000183105469,38.72999954223633,39.58000183105469,8517700
2023-09-19,38.5766716003418,39.45000076293945,39.52000045776367,38.63999938964844,38.869998931884766,8175500
2023-09-20,38.019287109375,38.880001068115234,39.869998931884766,38.77000045776367,39.77000045776367,7000200
2023-09-21,37.45212173461914,38.29999923706055,38.93000030517578,38.209999084472656,38.58000183105469,7938900
2023-09-22,36.83607482910156,37.66999816894531,38.41999816894531,37.52000045776367,38.380001068115234,7754200
2023-09-25,36.728511810302734,37.560001373291016,37.72999954223633,37.099998474121094,37.400001525878906,7346900
2023-09-26,35.955997467041016,36.77000045776367,37.70000076293945,36.720001220703125,37.20000076293945,8988900
2023-09-27,35.84843444824219,36.65999984741211,37.150001525878906,36.529998779296875,36.77000045776367,7996900
2023-09-28,36.132015228271484,36.95000076293945,37.470001220703125,36.40999984741211,36.70000076293945,8247600
2023-09-29,36.18090057373047,37.0,37.47999954223633,36.7400016784668,37.25,7990300
2023-10-02,35.64308166503906,36.45000076293945,37.20000076293945,36.29999923706055,36.970001220703125,5799800
2023-10-03,34.459869384765625,35.2400016784668,36.290000915527344,35.130001068115234,36.13999938964844,9406100
2023-10-04,35.261714935302734,36.060001373291016,36.2599983215332,35.36000061035156,35.470001220703125,9430500
2023-10-05,35.63330078125,36.439998626708984,36.650001525878906,36.0099983215332,36.470001220703125,8342200
2023-10-06,36.18090057373047,37.0,37.33000183105469,36.2599983215332,36.33000183105469,9785200
2023-10-09,34.49898147583008,35.279998779296875,35.790000915527344,34.689998626708984,35.709999084472656,14475900
2023-10-10,35.03681182861328,35.83000183105469,36.66999816894531,35.709999084472656,35.7400016784668,12365700
2023-10-11,35.28195571899414,35.97999954223633,36.619998931884766,35.34000015258789,35.7599983215332,14319300
2023-10-12,34.468055725097656,35.150001525878906,37.06999969482422,34.91999816894531,37.0099983215332,29838600
2023-10-13,33.43842697143555,34.099998474121094,35.43000030517578,33.95000076293945,34.779998779296875,14423600
2023-10-16,33.75221633911133,34.41999816894531,34.75,33.88999938964844,34.11000061035156,10136900
2023-10-17,34.00717544555664,34.68000030517578,35.189998626708984,34.27000045776367,34.33000183105469,10331900
2023-10-18,32.4970588684082,33.13999938964844,34.099998474121094,33.02000045776367,34.099998474121094,14724500
2023-10-19,32.07539367675781,32.709999084472656,33.619998931884766,32.65999984741211,33.209999084472656,13407100
2023-10-20,31.604707717895508,32.22999954223633,32.720001220703125,32.189998626708984,32.59000015258789,8364900
2023-10-23,31.418394088745117,32.040000915527344,32.59000015258789,31.780000686645508,32.0,12427600
2023-10-24,31.39878273010254,32.02000045776367,32.45000076293945,31.889999389648438,32.099998474121094,8662800
2023-10-25,30.800617218017578,31.40999984741211,31.93000030517578,31.329999923706055,31.860000610351562,11186400
2023-10-26,30.986928939819336,31.600000381469727,32.0,31.18000030517578,31.479999542236328,10230800
2023-10-27,30.05536460876465,30.649999618530273,31.799999237060547,30.600000381469727,31.760000228881836,10826500
2023-10-30,30.624109268188477,31.229999542236328,31.399999618530273,30.850000381469727,30.850000381469727,10783100
2023-10-31,30.643720626831055,31.25,31.31999969482422,30.760000228881836,31.139999389648438,9104300
2023-11-01,30.506439208984375,31.110000610351562,31.600000381469727,30.84000015258789,31.389999389648438,9336700
2023-11-02,31.39878273010254,32.02000045776367,32.09000015258789,31.56999969482422,31.65999984741211,9711700
2023-11-03,32.702980041503906,33.349998474121094,33.529998779296875,32.5099983215332,32.560001373291016,12310200
2023-11-06,32.28131866455078,32.91999816894531,33.72999954223633,32.459999084472656,33.630001068115234,8225800
